date,sales,covers,outside,apparent_temperature,humidity,precip_intensity_max,precip_max_time,precip_prob,precip_type,pressure,summary,temperature,day_of_week,month,closed,sales_per_cover
2018-01-16,12975.52,178.0,0,33.26,0.82,0.0,05:01AM,0.0,none,1029.45,cloudy,33.26,1,1,0,72.8961797752809
2018-01-17,12990.01,181.0,0,18.72,0.73,0.0092,07:00AM,0.0,snow,1022.25,partly-cloudy-night,25.22,2,1,0,71.76801104972375
2018-01-18,13446.48,157.0,0,27.43,0.58,0.0,05:01AM,0.0,none,1017.55,clear-night,27.43,3,1,0,85.64636942675159
2018-01-19,14100.47,193.0,0,34.16,0.58,0.0005,03:00PM,0.0,none,1015.81,clear-night,34.16,4,1,0,73.05943005181346
2018-01-20,16153.19,213.0,0,44.19,0.56,0.0022,11:00AM,0.0,rain,1016.24,partly-cloudy-night,44.19,5,1,0,75.83657276995305
2018-01-21,13986.0,191.0,0,44.48,0.67,0.0,05:01AM,0.0,none,1022.24,cloudy,44.48,6,1,0,73.22513089005236
2018-01-22,13145.0,179.0,0,40.74,0.9,0.0006,03:00AM,0.0,none,1020.52,cloudy,40.74,0,1,0,73.43575418994413
2018-01-23,14883.92,181.0,1,45.11,0.59,0.0585,08:00AM,0.0,rain,1005.12,partly-cloudy-night,48.41,1,1,0,82.23160220994475
2018-01-24,14518.75,191.0,0,24.87,0.56,0.0,05:01AM,0.0,none,1019.71,clear-night,31.31,2,1,0,76.01439790575917
2018-01-25,14497.44,189.0,0,29.52,0.34,0.0,05:01AM,0.0,none,1034.11,clear-night,29.52,3,1,0,76.70603174603175
2018-01-26,15793.57,198.0,0,32.43,0.63,0.0,05:01AM,0.0,none,1038.33,clear-night,32.43,4,1,0,79.76550505050506
2018-01-27,17697.83,216.0,0,52.16,0.67,0.0,05:01AM,0.0,none,1025.88,partly-cloudy-night,52.16,5,1,0,81.93439814814816
2018-01-28,15862.86,220.0,0,44.44,0.78,0.0273,06:00AM,0.0,rain,1024.27,partly-cloudy-night,44.44,6,1,0,72.1039090909091
2018-01-29,11993.61,179.0,0,35.77,0.66,0.0,05:01AM,0.0,none,1017.83,cloudy,39.62,0,1,0,67.00340782122905
2018-01-30,11373.45,162.0,0,19.56,0.57,0.0058,01:00PM,0.0,snow,1019.66,cloudy,27.82,1,1,0,70.20648148148149
2018-01-31,14233.5,177.0,0,24.92,0.53,0.0,05:01AM,0.0,none,1018.58,partly-cloudy-night,30.89,2,1,0,80.41525423728814
2018-02-01,15137.0,169.0,0,40.4,0.75,0.0185,12:00AM,0.23,rain,1013.1,cloudy,40.4,3,2,0,89.5680473372781
2018-02-02,16261.74,182.0,0,8.89,0.46,0.0471,03:00AM,0.0,rain,1025.54,clear-night,19.31,4,2,0,89.35021978021977
2018-02-03,17275.07,214.0,0,22.89,0.49,0.0,05:01AM,0.0,none,1028.83,clear-night,28.65,5,2,0,80.7246261682243
2018-02-04,0.0,0.0,0,41.39,0.94,0.1468,10:00PM,1.0,rain,1008.41,rain,41.39,6,2,1,0.0
2018-02-05,12881.65,171.0,0,27.42,0.49,0.0265,12:00AM,0.0,rain,1025.2,clear-night,27.42,0,2,0,75.3312865497076
2018-02-06,12596.82,157.0,0,31.07,0.68,0.0,05:01AM,0.0,none,1032.04,clear-night,31.07,1,2,0,80.23452229299363
2018-02-07,11271.75,191.0,0,37.15,0.91,0.0929,07:00PM,0.97,rain,1013.75,rain,39.69,2,2,0,59.01439790575916
2018-02-08,16081.5,183.0,0,27.94,0.58,0.0003,12:00AM,0.0,none,1030.57,partly-cloudy-night,27.94,3,2,0,87.87704918032787
2018-02-09,18509.32,219.0,0,34.73,0.72,0.0,05:01AM,0.0,none,1031.62,partly-cloudy-night,34.73,4,2,0,84.51744292237443
2018-02-10,15810.230000000005,207.0,0,43.35,0.94,0.0822,08:00PM,1.0,rain,1018.3,rain,43.35,5,2,0,76.37792270531403
2018-02-11,15937.24,202.0,0,52.9,0.94,0.0964,10:00AM,0.4,rain,1011.85,rain,52.9,6,2,0,78.89722772277227
2018-02-12,16637.839999999997,195.0,0,34.44,0.4,0.0003,12:00AM,0.0,none,1035.4,clear-night,37.98,0,2,0,85.32225641025639
2018-02-13,13257.24,189.0,0,31.93,0.69,0.0,05:01AM,0.0,none,1039.59,cloudy,31.93,1,2,0,70.14412698412698
2018-02-14,15317.94,185.0,0,46.15,0.73,0.0201,12:00AM,0.0,rain,1019.81,partly-cloudy-night,46.15,2,2,0,82.79967567567567
2018-02-15,14609.26,198.0,0,54.2,0.84,0.026000000000000002,12:00AM,0.0,rain,1007.14,partly-cloudy-night,54.2,3,2,0,73.78414141414142
2018-02-16,14064.83,193.0,0,36.3,0.6,0.026000000000000002,12:00AM,0.0,rain,1015.21,partly-cloudy-night,41.72,4,2,0,72.87476683937824
2018-02-17,15503.48,213.0,0,33.0,0.91,0.0052,11:00PM,0.18,snow,1021.63,fog,33.0,5,2,0,72.7862910798122
2018-02-18,17342.63,225.0,0,36.45,0.66,0.0726,01:00PM,0.0,rain,1032.39,clear-night,36.45,6,2,0,77.07835555555556
2018-02-19,13904.0,183.0,0,44.84,0.93,0.0116,09:00PM,0.73,rain,1027.96,rain,44.84,0,2,0,75.97814207650273
2018-02-20,12742.07,162.0,0,57.49,0.81,0.0008,12:00AM,0.0,none,1026.56,clear-night,57.49,1,2,0,78.65475308641975
2018-02-21,13815.33,185.0,0,65.89,0.71,0.0129,10:00PM,0.16,rain,1025.94,partly-cloudy-night,65.89,2,2,0,74.67745945945946
2018-02-22,15877.63,179.0,0,34.79,0.9,0.0397,05:00PM,0.0,rain,1037.07,cloudy,37.64,3,2,0,88.70184357541899
2018-02-23,13772.15,178.0,0,39.24,0.94,0.0251,07:00PM,0.51,rain,1025.58,rain,39.24,4,2,0,77.37162921348315
2018-02-24,22876.76,210.0,0,45.75,0.9,0.0201,05:00PM,0.38,rain,1022.6,rain,45.75,5,2,0,108.93695238095238
2018-02-25,13971.81,196.0,0,43.03,0.94,0.1377,07:00AM,0.0,rain,1016.35,cloudy,43.03,6,2,0,71.28474489795919
2018-02-26,17876.87,167.0,0,44.28,0.56,0.0,05:01AM,0.0,none,1023.03,clear-night,44.28,0,2,0,107.04712574850299
2018-02-27,13987.64,170.0,0,45.42,0.54,0.0,05:01AM,0.0,none,1024.79,clear-night,45.42,1,2,0,82.28023529411765
2018-02-28,12350.94,162.0,0,52.13,0.58,0.0,05:01AM,0.0,none,1012.5,partly-cloudy-night,52.13,2,2,0,76.24037037037037
2018-03-01,14255.8,180.0,0,50.73,0.69,0.1191,11:00PM,0.0,rain,1003.74,cloudy,50.73,3,3,0,79.19888888888889
2018-03-02,13590.15,184.0,0,27.21,0.87,0.1685,04:00AM,0.7,rain,1003.7,sleet,35.2,4,3,0,73.85951086956521
2018-03-03,18256.16,221.0,0,35.52,0.67,0.0019,11:00AM,0.0,rain,1019.53,cloudy,40.96,5,3,0,82.60705882352941
2018-03-04,14359.569999999998,187.0,0,30.69,0.51,0.0,05:01AM,0.0,none,1019.61,partly-cloudy-night,36.65,6,3,0,76.78914438502673
2018-03-05,13305.0,169.0,0,35.35,0.61,0.0,05:01AM,0.0,none,1018.78,partly-cloudy-night,37.96,0,3,0,78.72781065088758
2018-03-06,11188.94,160.0,0,36.07,0.7,0.0,05:01AM,0.0,none,1015.61,partly-cloudy-night,39.36,1,3,0,69.930875
2018-03-07,13285.18,166.0,0,29.66,0.95,0.0376,01:00PM,0.72,snow,1002.8,snow,33.36,2,3,0,80.03120481927711
2018-03-08,14277.66,163.0,0,35.82,0.62,0.0507,01:00PM,0.0,rain,1007.16,cloudy,35.82,3,3,0,87.59300613496933
2018-03-09,17974.440000000002,196.0,0,32.47,0.58,0.0104,01:00PM,0.0,rain,1010.16,partly-cloudy-night,37.22,4,3,0,91.70632653061226
2018-03-10,19734.19,211.0,0,34.33,0.5,0.0006,02:00PM,0.0,rain,1016.63,cloudy,37.64,5,3,0,93.52696682464455
2018-03-11,13677.669999999998,200.0,0,39.56,0.51,0.0,05:01AM,0.0,none,1018.71,clear-night,39.56,6,3,0,68.38834999999999
2018-03-12,12434.9,169.0,0,36.56,0.61,0.0077,12:00AM,0.0,rain,1010.45,cloudy,40.36,0,3,0,73.5792899408284
2018-03-13,12997.63,180.0,0,30.89,0.56,0.0161,01:00PM,0.0,snow,1005.96,partly-cloudy-night,36.18,1,3,0,72.20905555555555
2018-03-14,13295.0,167.0,0,28.97,0.74,0.0,05:01AM,0.0,none,1000.78,cloudy,35.01,2,3,0,79.61077844311377
2018-03-15,13203.02,187.0,0,36.12,0.63,0.0,05:01AM,0.0,none,1001.9,partly-cloudy-night,40.06,3,3,0,70.60438502673797
2018-03-16,15502.47,195.0,0,27.59,0.46,0.0,05:01AM,0.0,none,1012.12,clear-night,33.78,4,3,0,79.49984615384615
2018-03-17,17215.66,212.0,0,42.8,0.33,0.0,05:01AM,0.0,none,1006.75,clear-night,44.06,5,3,0,81.20594339622642
2018-03-18,14037.34,189.0,0,39.64,0.32,0.0,05:01AM,0.0,none,1012.92,clear-night,39.64,6,3,0,74.27164021164022
2018-03-19,12737.97,195.0,0,40.17,0.3,0.0,05:01AM,0.0,none,1014.44,clear-night,40.17,0,3,0,65.32292307692308
2018-03-20,12845.02,175.0,0,33.3,0.48,0.0,05:01AM,0.0,none,1009.88,cloudy,37.26,1,3,0,73.4001142857143
2018-03-21,13036.93,170.0,0,28.12,0.93,0.0056,04:00PM,0.4,snow,1004.72,snow,32.04,2,3,0,76.68782352941177
2018-03-22,14031.820000000003,174.0,0,42.04,0.45,0.0989,01:00PM,0.0,rain,1012.53,clear-night,44.94,3,3,0,80.64264367816094
2018-03-23,16048.579999999998,205.0,0,40.88,0.5,0.0,05:01AM,0.0,none,1016.88,cloudy,43.86,4,3,0,78.28575609756096
2018-03-24,17664.66,233.0,0,44.42,0.36,0.0,05:01AM,0.0,none,1018.35,partly-cloudy-night,44.42,5,3,0,75.81399141630901
2018-03-25,14533.32,200.0,0,39.47,0.55,0.0,05:01AM,0.0,none,1033.49,partly-cloudy-night,39.47,6,3,0,72.6666
2018-03-26,11714.67,172.0,0,39.65,0.62,0.0,05:01AM,0.0,none,1038.76,clear-night,39.65,0,3,0,68.1085465116279
2018-03-27,13754.0,171.0,0,40.07,0.51,0.0008,12:00AM,0.0,none,1025.88,cloudy,40.07,1,3,0,80.4327485380117
2018-03-28,13569.489999999998,154.0,0,47.97,0.78,0.0135,06:00AM,0.0,rain,1016.53,cloudy,47.97,2,3,0,88.11357142857142
2018-03-29,14332.87,197.0,0,48.09,0.93,0.006999999999999999,11:00AM,0.0,rain,1013.04,fog,48.09,3,3,0,72.75568527918782
2018-03-30,14656.24,219.0,0,46.19,0.69,0.0142,06:00PM,0.22,rain,1011.76,cloudy,48.63,4,3,0,66.9234703196347
2018-03-31,15249.67,208.0,0,44.06,0.45,0.0,05:01AM,0.0,none,1021.01,clear-night,46.92,5,3,0,73.31572115384616
2018-04-01,15046.22,227.0,1,48.17,0.4,0.0,05:01AM,0.0,none,1017.29,partly-cloudy-night,49.51,6,4,0,66.28290748898678
2018-04-02,12480.719999999998,174.0,0,39.15,0.73,0.0754,03:00PM,0.15,rain,1020.84,partly-cloudy-night,39.15,0,4,0,71.72827586206895
2018-04-03,13825.48,174.0,0,40.26,0.94,0.0448,01:00PM,0.56,rain,1013.48,rain,40.26,1,4,0,79.4567816091954
2018-04-04,13318.67,178.0,0,42.64,0.38,0.0222,03:00PM,0.0,rain,1005.19,clear-night,47.11,2,4,0,74.82398876404494
2018-04-05,12431.53,181.0,0,37.93,0.34,0.0,05:01AM,0.0,none,1019.19,partly-cloudy-night,40.73,3,4,0,68.68248618784531
2018-04-06,18609.07,267.0,1,56.42,0.48,0.0209,10:00AM,0.0,rain,1005.38,cloudy,56.42,4,4,0,69.69689138576778
2018-04-07,19217.6,253.0,1,43.56,0.36,0.0,05:01AM,0.0,none,1012.62,cloudy,43.56,5,4,0,75.95889328063241
2018-04-08,16561.0,218.0,0,34.29,0.38,0.0,05:01AM,0.0,none,1014.84,partly-cloudy-night,38.52,6,4,0,75.96788990825688
2018-04-09,12958.0,180.0,0,39.77,0.56,0.0,05:01AM,0.0,none,1021.45,cloudy,41.47,0,4,0,71.9888888888889
2018-04-10,14129.44,180.0,0,43.3,0.44,0.0028,05:00AM,0.0,rain,1021.04,partly-cloudy-night,44.77,1,4,0,78.49688888888889
2018-04-11,17145.749999999996,197.0,1,45.07,0.58,0.0,05:01AM,0.0,none,1018.53,partly-cloudy-night,45.07,2,4,0,87.03426395939084
2018-04-12,14746.57,208.0,1,55.44,0.64,0.0,05:01AM,0.0,none,1010.72,partly-cloudy-night,55.44,3,4,0,70.89697115384615
2018-04-13,22190.31,288.0,1,70.3,0.43,0.0,05:01AM,0.0,none,1010.8,partly-cloudy-night,70.3,4,4,0,77.0496875
2018-04-14,19007.77,276.0,1,52.47,0.73,0.0,05:01AM,0.0,none,1018.78,cloudy,52.47,5,4,0,68.86873188405798
2018-04-15,15019.12,187.0,0,31.87,0.9,0.0548,09:00PM,0.96,rain,1023.36,rain,37.92,6,4,0,80.31614973262033
2018-04-16,18479.83,180.0,1,51.17,0.74,0.3833,10:00AM,0.0,rain,999.49,cloudy,51.17,0,4,0,102.66572222222223
2018-04-17,11657.1,182.0,0,36.97,0.65,0.0,05:01AM,0.0,none,1005.75,cloudy,40.87,1,4,0,64.05
2018-04-18,16056.62,193.0,1,49.85,0.49,0.0,05:01AM,0.0,none,1008.74,clear-night,49.85,2,4,0,83.19492227979275
2018-04-19,14609.5,168.0,0,38.28,0.53,0.0299,03:00PM,0.0,rain,1012.9,partly-cloudy-night,43.0,3,4,0,86.96130952380952
2018-04-20,15356.5,203.0,1,39.88,0.48,0.0,05:01AM,0.0,none,1026.43,clear-night,43.82,4,4,0,75.64778325123153
2018-04-21,24282.07,295.0,1,56.55,0.29,0.0,05:01AM,0.0,none,1026.06,partly-cloudy-night,56.55,5,4,0,82.31210169491526
2018-04-22,18758.61999999999,230.0,1,54.29,0.38,0.0,05:01AM,0.0,none,1027.72,clear-night,54.29,6,4,0,81.55921739130432
2018-04-23,13654.19,193.0,1,52.37,0.58,0.0,05:01AM,0.0,none,1030.73,clear-night,52.37,0,4,0,70.74709844559585
2018-04-24,12074.46,172.0,1,56.26,0.61,0.0121,12:00AM,0.0,rain,1023.58,cloudy,56.26,1,4,0,70.20034883720929
2018-04-25,14522.48,177.0,0,55.98,0.94,0.0756,08:00AM,0.0,rain,1004.61,fog,55.98,2,4,0,82.04790960451977
2018-04-26,20257.34,269.0,1,64.57,0.46,0.0157,02:00AM,0.0,rain,1009.72,clear-night,64.57,3,4,0,75.3060966542751
2018-04-27,15075.84,200.0,0,51.6,0.92,0.0209,12:00PM,0.0,rain,1007.17,cloudy,51.6,4,4,0,75.3792
2018-04-28,21188.16,269.0,1,56.28,0.82,0.0462,09:00PM,0.37,rain,1009.48,rain,56.28,5,4,0,78.7663940520446
2018-04-29,15004.260000000002,238.0,1,46.28,0.56,0.0129,04:00AM,0.0,rain,1015.39,partly-cloudy-night,49.36,6,4,0,63.04310924369749
2018-04-30,15611.31,199.0,0,48.3,0.76,0.0037,07:00PM,0.29,rain,1016.65,cloudy,48.3,0,4,0,78.44879396984925
2018-05-01,17634.510000000002,235.0,1,73.64,0.26,0.0,05:01AM,0.0,none,1016.75,partly-cloudy-night,73.64,1,5,0,75.0404680851064
2018-05-02,20521.94,260.0,1,82.87,0.26,0.0,05:01AM,0.0,none,1014.46,partly-cloudy-night,82.87,2,5,0,78.93053846153846
2018-05-03,16680.77,265.0,1,74.48,0.76,0.0244,08:00PM,0.51,rain,1014.63,rain,73.81,3,5,0,62.946301886792455
2018-05-04,21425.9,281.0,1,81.17,0.52,0.0008,12:00AM,0.0,rain,1007.92,partly-cloudy-night,80.14,4,5,0,76.24875444839859
2018-05-05,20346.1,317.0,1,66.82,0.47,0.0,05:01AM,0.0,none,1018.42,partly-cloudy-night,66.82,5,5,0,64.18328075709779
2018-05-06,15222.5,233.0,1,59.58,0.73,0.0037,10:00AM,0.0,rain,1012.03,cloudy,59.58,6,5,0,65.33261802575107
2018-05-07,17844.809999999998,249.0,1,62.86,0.67,0.0,05:01AM,0.0,none,1020.29,partly-cloudy-night,62.86,0,5,0,71.66590361445782
2018-05-08,16382.43,251.0,1,61.49,0.65,0.0,05:01AM,0.0,none,1022.74,partly-cloudy-night,61.49,1,5,0,65.2686454183267
2018-05-09,16113.94,219.0,1,62.62,0.58,0.0,05:01AM,0.0,none,1018.7,clear-night,62.62,2,5,0,73.57963470319635
2018-05-10,15654.999999999995,229.0,1,63.74,0.74,0.0625,10:00PM,0.0,rain,1008.96,partly-cloudy-night,63.74,3,5,0,68.36244541484714
2018-05-11,22731.73,286.0,1,67.94,0.32,0.0035,12:00AM,0.0,rain,1017.82,partly-cloudy-night,67.94,4,5,0,79.48157342657342
2018-05-12,15829.940000000002,201.0,0,54.23,0.91,0.0394,06:00AM,1.0,rain,1017.87,rain,54.23,5,5,0,78.75592039800996
2018-05-13,13837.93,194.0,0,52.98,0.89,0.0437,02:00PM,0.0,rain,1019.61,cloudy,52.98,6,5,0,71.32953608247423
2018-05-14,18929.08,259.0,1,62.51,0.82,0.011000000000000001,02:00AM,0.0,rain,1013.72,partly-cloudy-day,62.51,0,5,0,73.08525096525098
2018-05-15,13352.73,164.0,0,67.11,0.93,0.1186,06:00PM,0.98,rain,1011.44,rain,66.4,1,5,0,81.41908536585366
2018-05-16,18828.09,188.0,0,57.44,0.94,0.047,03:00PM,0.96,rain,1018.63,rain,57.44,2,5,0,100.14941489361702
2018-05-17,21529.0,256.0,1,68.28,0.86,0.0633,07:00AM,0.0,rain,1017.65,partly-cloudy-day,67.75,3,5,0,84.09765625
2018-05-18,22387.87,264.0,1,58.14,0.53,0.0,05:01AM,0.0,none,1027.64,cloudy,58.14,4,5,0,84.80253787878787
2018-05-19,16571.239999999998,239.0,0,55.64,0.97,0.0855,02:00PM,0.0,rain,1019.09,fog,55.64,5,5,0,69.33573221757321
2018-05-20,20117.6,304.0,1,73.26,0.61,0.0018,03:00AM,0.0,rain,1015.46,partly-cloudy-day,73.26,6,5,0,66.17631578947368
2018-05-21,19246.0,288.0,1,67.92,0.52,0.0,05:01AM,0.0,none,1021.07,clear-day,67.92,0,5,0,66.82638888888889
2018-05-22,16704.53,192.0,0,57.98,0.93,0.0989,04:00PM,0.0,rain,1016.24,cloudy,57.98,1,5,0,87.00276041666666
2018-05-23,17960.140000000007,259.0,1,77.58,0.4,0.1057,04:00AM,0.0,rain,1014.33,clear-day,77.58,2,5,0,69.34416988416992
2018-05-24,19722.75,261.0,1,75.13,0.35,0.0,05:01AM,0.0,none,1018.09,clear-day,75.13,3,5,0,75.566091954023
2018-05-25,21675.5,298.0,1,81.31,0.46,0.0,05:01AM,0.0,none,1010.19,clear-day,81.06,4,5,0,72.73657718120805
2018-05-26,19234.18,280.0,1,81.72,0.62,0.0,05:01AM,0.0,none,1009.59,partly-cloudy-day,79.72,5,5,0,68.6935
2018-05-27,19327.08,242.0,1,58.58,0.83,0.0925,09:00AM,0.0,rain,1018.04,cloudy,58.58,6,5,0,79.86396694214876
2018-05-28,17146.93,251.0,1,63.43,0.78,0.0,05:01AM,0.0,none,1016.92,cloudy,63.43,0,5,0,68.31446215139442
2018-05-29,17720.8,263.0,1,81.78,0.6,0.0,05:01AM,0.0,none,1015.06,partly-cloudy-day,80.0,1,5,0,67.37946768060836
2018-05-30,14912.059999999998,229.0,1,62.12,0.81,0.0,05:01AM,0.0,none,1019.95,partly-cloudy-day,62.12,2,5,0,65.11816593886462
2018-05-31,13780.36,171.0,0,66.61,0.97,0.0061,02:00PM,0.0,rain,1013.82,cloudy,65.78,3,5,0,80.58690058479533
2018-06-01,19551.050000000007,277.0,1,75.02,0.83,0.0112,06:00AM,0.0,rain,1007.03,partly-cloudy-day,74.02,4,6,0,70.58140794223829
2018-06-02,18325.91,265.0,1,77.93,0.67,0.0193,01:00AM,0.0,rain,1008.87,partly-cloudy-day,77.37,5,6,0,69.15437735849056
2018-06-03,16504.33,257.0,1,57.77,0.73,0.0505,12:00AM,0.0,rain,1014.39,partly-cloudy-day,57.77,6,6,0,64.21918287937744
2018-06-04,16769.17,240.0,1,66.55,0.71,0.0844,01:00AM,0.0,rain,1005.63,cloudy,66.55,0,6,0,69.87154166666666
2018-06-05,18304.52,254.0,1,69.7,0.51,0.0,05:01AM,0.0,none,1004.33,partly-cloudy-day,69.7,1,6,0,72.06503937007874
2018-06-06,15805.22,233.0,1,62.1,0.71,0.0,05:01AM,0.0,none,1014.67,partly-cloudy-day,62.1,2,6,0,67.83356223175966
2018-06-07,17601.44,248.0,1,63.28,0.73,0.0,05:01AM,0.0,none,1019.63,clear-day,63.28,3,6,0,70.97354838709677
2018-06-08,21328.43,269.0,1,78.66,0.51,0.0,05:01AM,0.0,none,1018.52,partly-cloudy-day,78.66,4,6,0,79.287843866171
2018-06-09,21367.95,299.0,1,71.55,0.58,0.0,05:01AM,0.0,none,1018.06,partly-cloudy-day,71.55,5,6,0,71.46471571906355
2018-06-10,14906.83,211.0,0,63.28,0.7,0.0011,12:00AM,0.0,rain,1016.32,cloudy,63.28,6,6,0,70.64848341232228
2018-06-11,16658.189999999995,244.0,1,63.8,0.49,0.0064,01:00AM,0.0,rain,1020.28,clear-day,63.8,0,6,0,68.27127049180326
2018-06-12,18536.7,251.0,1,66.51,0.58,0.0,05:01AM,0.0,none,1019.54,clear-day,66.51,1,6,0,73.85139442231076
2018-06-13,19010.18,259.0,1,77.26,0.75,0.0125,02:00PM,0.0,rain,1008.4,partly-cloudy-day,76.41,2,6,0,73.39837837837838
2018-06-14,17594.98,198.0,1,79.79,0.31,0.0019,01:00AM,0.0,rain,1008.55,clear-day,79.79,3,6,0,88.86353535353535
2018-06-15,20647.76,253.0,1,72.31,0.49,0.0,05:01AM,0.0,none,1014.56,partly-cloudy-day,72.31,4,6,0,81.61169960474308
2018-06-16,21734.46,278.0,1,77.09,0.42,0.0,05:01AM,0.0,none,1015.55,partly-cloudy-day,77.09,5,6,0,78.1815107913669
2018-06-17,18795.02,276.0,1,80.59,0.44,0.0,05:01AM,0.0,none,1017.8,clear-day,80.48,6,6,0,68.09789855072464
2018-06-18,16538.61,236.0,1,91.45,0.59,0.0564,09:00PM,0.0,rain,1008.6,partly-cloudy-day,86.32,0,6,0,70.0788559322034
2018-06-19,19166.09,254.0,1,82.54,0.33,0.0107,03:00AM,0.0,rain,1009.38,clear-day,82.54,1,6,0,75.45704724409448
2018-06-20,17807.35,253.0,1,75.41,0.68,0.0,05:01AM,0.0,none,1008.25,partly-cloudy-day,75.01,2,6,0,70.38478260869564
2018-06-21,20304.76,240.0,1,78.3,0.51,0.068,02:00AM,0.0,rain,1008.33,partly-cloudy-day,78.3,3,6,0,84.60316666666667
2018-06-22,23974.74,269.0,1,67.43,0.77,0.0112,12:00AM,0.0,none,1015.87,clear-night,67.4,4,6,0,89.12542750929369
2018-06-23,19985.83,269.0,1,66.75,0.85,0.0132,01:00AM,0.0,none,1010.08,cloudy,66.42,5,6,0,74.2967657992565
2018-06-24,17888.939999999995,267.0,1,83.4,0.58,0.0143,09:00PM,0.0,none,1007.98,partly-cloudy-day,81.54,6,6,0,66.99977528089886
2018-06-25,18901.460000000006,271.0,1,76.61,0.33,0.0,05:01AM,0.0,none,1018.97,partly-cloudy-day,76.61,0,6,0,69.74708487084874
2018-06-26,15597.729999999996,251.0,1,71.76,0.67,0.0,05:01AM,0.0,none,1022.18,partly-cloudy-day,71.76,1,6,0,62.14235059760954
2018-06-27,14888.95,203.0,1,70.81,0.77,0.0017,10:00PM,0.14,rain,1014.12,cloudy,70.43,2,6,0,73.34458128078818
2018-06-28,18333.31,234.0,1,78.66,0.83,0.0807,07:00AM,0.06,none,1008.6,partly-cloudy-day,77.34,3,6,0,78.34747863247864
2018-06-29,15604.35,269.0,1,85.8,0.4,0.0,05:01AM,0.0,none,1014.51,clear-day,85.8,4,6,0,58.00873605947955
2018-06-30,21152.63,279.0,1,89.56,0.45,0.0,05:01AM,0.0,none,1015.95,clear-day,88.13,5,6,0,75.81587813620072
2018-07-01,19225.53,296.0,1,95.0,0.55,0.0,05:01AM,0.0,none,1015.43,partly-cloudy-day,88.98,6,7,0,64.95111486486486
2018-07-02,19459.07,275.0,1,88.48,0.66,0.0,05:01AM,0.0,none,1017.61,clear-day,83.55,0,7,0,70.76025454545454
2018-07-03,17903.760000000002,237.0,1,81.69,0.84,0.1256,05:00PM,0.0,rain,1022.41,partly-cloudy-day,78.62,1,7,0,75.54329113924051
2018-07-04,16164.129999999996,266.0,1,83.32,0.77,0.0005,03:00PM,0.0,none,1025.73,partly-cloudy-day,79.75,2,7,0,60.76740601503758
2018-07-05,17454.53,266.0,1,90.17,0.75,0.0,05:01AM,0.0,none,1020.97,partly-cloudy-day,83.11,3,7,0,65.61853383458646
2018-07-06,17613.89,258.0,1,79.37,0.49,0.0799,06:00AM,0.0,rain,1017.35,partly-cloudy-day,79.37,4,7,0,68.27089147286821
2018-07-07,20520.03,282.0,1,69.55,0.51,0.0,05:01AM,0.0,none,1026.41,clear-day,69.55,5,7,0,72.76606382978723
2018-07-08,19462.42,293.0,1,74.34,0.48,0.0,05:01AM,0.0,none,1025.98,clear-day,74.34,6,7,0,66.42464163822525
2018-07-09,19864.91,272.0,1,78.96,0.55,0.0,05:01AM,0.0,none,1018.0,clear-day,78.77,0,7,0,73.03275735294118
2018-07-10,17876.0,239.0,1,87.14,0.47,0.0,05:01AM,0.0,none,1010.17,partly-cloudy-day,86.06,1,7,0,74.7949790794979
2018-07-11,19468.219999999994,268.0,1,76.45,0.69,0.0,05:01AM,0.0,none,1015.33,partly-cloudy-day,75.9,2,7,0,72.64261194029848
2018-07-12,18166.52,261.0,1,75.97,0.57,0.0,05:01AM,0.0,none,1022.37,partly-cloudy-day,75.97,3,7,0,69.60352490421457
2018-07-13,18490.84,251.0,1,77.89,0.48,0.0,05:01AM,0.0,none,1021.47,clear-day,77.89,4,7,0,73.66868525896415
2018-07-14,21812.869999999995,309.0,1,85.76,0.48,0.0012,12:00AM,0.0,none,1015.73,partly-cloudy-day,84.86,5,7,0,70.5918122977346
2018-07-15,19200.45,260.0,1,83.79,0.69,0.1422,05:00AM,0.0,rain,1014.1,clear-day,80.56,6,7,0,73.84788461538461
2018-07-16,17532.43,245.0,1,88.97,0.69,0.0,05:01AM,0.0,none,1012.43,partly-cloudy-day,83.39,0,7,0,71.56093877551021
2018-07-17,13153.74,169.0,1,73.52,0.94,0.1932,03:00PM,0.13,none,1010.18,cloudy,72.19,1,7,0,77.83278106508875
2018-07-18,18495.94,259.0,1,80.23,0.37,0.0,05:01AM,0.0,none,1013.01,clear-day,80.23,2,7,0,71.41289575289575
2018-07-19,19486.22,243.0,1,75.63,0.51,0.0,05:01AM,0.0,none,1018.4,clear-day,75.63,3,7,0,80.19020576131688
2018-07-20,19032.370000000006,267.0,1,74.12,0.58,0.0,05:01AM,0.0,none,1020.04,partly-cloudy-day,74.12,4,7,0,71.28228464419477
2018-07-21,18751.66,228.0,1,74.12,0.58,0.0755,10:00PM,0.0,none,1014.85,clear-night,74.12,5,7,0,82.24412280701755
2018-07-22,14391.490000000002,197.0,1,76.36,0.94,0.1193,02:00AM,0.75,none,1015.2,rain,74.76,6,7,0,73.05324873096447
2018-07-23,16179.2,234.0,1,79.05,0.85,0.0288,05:00AM,0.0,rain,1020.77,cloudy,77.61,0,7,0,69.14188034188035
2018-07-24,18471.5,254.0,1,79.5,0.84,0.0006,03:00AM,0.0,none,1019.88,partly-cloudy-day,78.04,1,7,0,72.7224409448819
